booking_id,customer_id,driver_id,booking_time,pickup_location,drop_location,city,vehicle_type,payment_method,distance_km,trip_duration_min,base_fare,surge_multiplier,traffic_level,weather_condition,ride_status,cancelled_by,driver_delay_min,hour,day_of_week,customer_rating,total_completed_rides,total_cancelled_rides,avg_monthly_spend,preferred_vehicle,driver_rating,total_completed_rides_driver,total_cancelled_rides_driver,acceptance_rate,avg_delay_min,vehicle_type_driver,demand_index,avg_eta_min,zone_type,is_peak_hour,time_bucket,is_weekend,estimated_fare,fare_per_km,fare_per_min,long_distance_flag,rush_hour_flag,city_pair,customer_cancellation_rate,driver_cancellation_rate,driver_reliability_score,customer_loyalty_score,ride_outcome_target,customer_cancel_flag,driver_delay_flag
B04813,C0071,D0079,2026-01-04 06:26:00,Chembur,Borivali,Mumbai,Auto,Wallet,12.32,35.3,170.88,1.41,High,Smog,Completed,Unknown,1.3,6,Sunday,4.11,287,17,3332,Cab,4.51,707,38,0.9,1.7,Cab,50,9,Transit,0,Morning,1,240.94079999999997,19.556883116883114,6.825518413597734,1,0,Chembur -> Borivali,0.05592105263157895,0.05100671140939597,79.4874074074074,166.56157894736842,Completed,0,0
B04814,C0012,D0126,2026-01-07 16:24:00,Banjara Hills,Kukatpally,Hyderabad,Auto,Cash,6.49,14.4,118.41,1.06,Low,Clear,Completed,Unknown,9.7,16,Wednesday,4.37,85,7,1139,Auto,4.44,792,50,0.76,7.6,Bike,65,7,Transit,0,Afternoon,0,125.5146,19.339691833590138,8.716291666666667,1,0,Banjara Hills -> Kukatpally,0.07608695652173914,0.05938242280285035,68.24558139534884,87.43826086956523,Completed,0,0
B04815,C0297,D0150,2026-03-08 04:31:00,Indiranagar,Whitefield,Bengaluru,Cab,Card,9.42,19.9,221.88,1.01,Medium,Smog,Cancelled,Customer,1.9,4,Sunday,4.0,240,91,2325,Cab,4.38,233,0,0.94,3.2,Cab,43,7,Residential,0,Night,1,224.0988,23.78968152866242,11.26124623115578,1,0,Indiranagar -> Whitefield,0.27492447129909364,0.0,77.40190476190476,142.50151057401814,Cancelled,1,0
B04816,C0302,D0130,2026-03-22 03:27:00,Banjara Hills,Kukatpally,Hyderabad,Bike,Card,15.2,27.9,131.2,1.08,Low,Cloudy,Cancelled,Driver,2.2,3,Sunday,4.57,183,7,1709,Auto,4.52,439,3,0.93,1.6,Auto,65,7,Transit,0,Night,1,141.696,9.322105263157894,5.078709677419355,1,0,Banjara Hills -> Kukatpally,0.03684210526315789,0.006787330316742082,81.05230769230769,129.02315789473684,Cancelled,0,0
B04817,C0217,D0117,2026-01-20 19:21:00,Indiranagar,Whitefield,Bengaluru,Cab,Cash,5.94,17.2,173.16,1.81,High,Clear,Incomplete,Unknown,2.7,19,Tuesday,5.0,181,26,1514,Auto,4.39,77,2,0.97,1.4,Bike,43,7,Residential,1,Evening,0,313.4196,52.76424242424242,18.222069767441862,1,1,Indiranagar -> Whitefield,0.12560386473429952,0.02531645569620253,82.25333333333333,129.88792270531403,Incomplete,0,0
B04818,C0005,D0083,2026-03-01 11:30:00,Lajpat Nagar,Connaught Place,Delhi,Bike,Card,5.19,14.7,71.14,1.09,Medium,Clear,Completed,Unknown,0.0,11,Sunday,4.54,276,30,2773,Auto,4.07,321,13,0.9,1.1,Bike,46,3,Tourist,0,Late Morning,1,77.54260000000001,14.940770712909442,5.275006802721089,1,0,Lajpat Nagar -> Connaught Place,0.09803921568627451,0.038922155688622756,78.08380952380952,164.7592156862745,Completed,0,0
B04819,C0104,D0128,2026-03-23 06:49:00,Electronic City,Indiranagar,Bengaluru,Cab,Cash,7.76,17.4,198.64,1.21,Low,Rain,Completed,Unknown,0.0,6,Monday,4.17,295,56,2793,Cab,4.58,506,6,0.96,2.1,Bike,58,6,Residential,0,Morning,0,240.35439999999997,30.973505154639174,13.813471264367816,1,0,Electronic City -> Indiranagar,0.15954415954415954,0.01171875,81.49161290322581,168.16911680911682,Completed,0,0
B04820,C0050,D0001,2026-02-23 12:05:00,Ameerpet,Madhapur,Hyderabad,Bike,Wallet,1.49,5.1,48.94,1.33,High,Clear,Cancelled,Customer,3.3,12,Monday,4.02,269,9,2812,Auto,4.03,400,5,0.88,3.5,Auto,57,6,Commercial,0,Late Morning,0,65.0902,43.68469798657718,12.76278431372549,0,0,Ameerpet -> Madhapur,0.03237410071942446,0.012345679012345678,71.88444444444444,159.1125179856115,Cancelled,1,0
B04821,C0364,D0034,2026-02-19 12:52:00,Banjara Hills,Madhapur,Hyderabad,Bike,Wallet,9.09,20.5,94.54,1.15,Medium,Cloudy,Completed,Unknown,8.7,12,Thursday,4.51,275,1,2777,Auto,4.55,657,27,0.87,3.9,Cab,66,6,Residential,0,Late Morning,0,108.721,11.96050605060506,5.303463414634146,1,0,Banjara Hills -> Madhapur,0.0036231884057971015,0.039473684210526314,75.28163265306122,166.00753623188405,Completed,0,0
B04822,C0274,D0078,2026-03-17 22:55:00,HSR Layout,Jayanagar,Bengaluru,Cab,Wallet,3.39,7.4,137.46,1.04,Low,Clear,Completed,Unknown,0.0,22,Tuesday,4.84,293,12,2714,Auto,4.09,363,0,0.72,4.3,Bike,89,6,Tourist,0,Night,0,142.9584,42.17061946902655,19.318702702702705,0,0,HSR Layout -> Jayanagar,0.03934426229508197,0.0,65.29358490566037,175.1331147540984,Completed,0,0
B04823,C0176,D0093,2026-02-22 14:47:00,Whitefield,Koramangala,Bengaluru,Auto,UPI,14.58,42.6,191.22,1.04,Medium,Clear,Completed,Unknown,6.1,14,Sunday,4.31,232,64,2380,Cab,4.15,715,80,0.8,4.8,Cab,92,3,Commercial,0,Afternoon,1,198.8688,13.639835390946502,4.668281690140844,1,0,Whitefield -> Koramangala,0.21621621621621623,0.10062893081761007,68.64827586206897,142.95567567567568,Completed,0,0
B04824,C0136,D0024,2026-03-29 02:58:00,Whitefield,Jayanagar,Bengaluru,Auto,UPI,7.75,22.4,129.75,1.14,Medium,Clear,Completed,Unknown,4.1,2,Sunday,4.19,111,14,1590,Auto,4.83,71,1,1.0,0.0,Auto,63,8,Transit,0,Night,1,147.915,19.085806451612903,6.603348214285714,1,0,Whitefield -> Jayanagar,0.112,0.013888888888888888,98.64,95.68000000000002,Completed,0,0
B04825,C0105,D0115,2026-01-15 14:04:00,Gachibowli,Banjara Hills,Hyderabad,Auto,UPI,5.68,13.0,111.12,1.04,Low,Clear,Cancelled,Driver,0.3,14,Thursday,4.05,253,87,2684,Auto,4.87,181,18,0.88,0.8,Cab,44,9,Residential,0,Afternoon,0,115.5648,20.345915492957747,8.8896,1,0,Gachibowli -> Banjara Hills,0.25588235294117645,0.09045226130653267,85.27111111111113,148.48235294117646,Cancelled,0,0
B04826,C0145,D0021,2026-03-28 08:09:00,HSR Layout,Electronic City,Bengaluru,Bike,Cash,7.42,25.2,84.52,1.75,High,Clear,Cancelled,Driver,5.3,8,Saturday,3.98,137,46,1218,Bike,4.19,254,13,0.98,0.7,Bike,69,6,Tourist,1,Morning,1,147.91,19.933962264150942,5.8694444444444445,1,1,HSR Layout -> Electronic City,0.25136612021857924,0.04868913857677903,84.48470588235294,101.61267759562841,Cancelled,0,0
B04827,C0337,D0136,2026-03-24 13:43:00,Gachibowli,Madhapur,Hyderabad,Cab,Card,5.14,19.8,161.96,1.33,High,Cloudy,Cancelled,Customer,7.3,13,Tuesday,4.48,203,13,2261,Auto,4.77,724,18,1.0,2.2,Cab,70,8,Residential,0,Late Morning,0,215.40680000000003,41.90793774319067,10.879131313131314,1,0,Gachibowli -> Madhapur,0.06018518518518518,0.02425876010781671,84.41,135.8362962962963,Cancelled,1,0
B04828,C0245,D0072,2026-02-14 18:05:00,Karol Bagh,Hauz Khas,Delhi,Auto,UPI,3.51,10.4,91.59,1.84,High,Clear,Completed,Unknown,14.1,18,Saturday,4.35,217,38,2594,Cab,4.42,702,53,0.75,2.3,Auto,83,6,Commercial,1,Evening,1,168.52560000000003,48.012991452991464,16.20438461538462,0,1,Karol Bagh -> Hauz Khas,0.14901960784313725,0.07019867549668875,71.42060606060608,138.6196078431373,Completed,0,1
B04829,C0232,D0140,2026-02-24 14:27:00,Hauz Khas,Rohini,Delhi,Bike,Wallet,1.28,3.2,47.68,1.04,Medium,Clear,Cancelled,Driver,4.6,14,Tuesday,3.86,271,108,2789,Auto,4.47,512,35,0.76,3.8,Cab,71,11,Residential,0,Afternoon,0,49.5872,38.74,15.496,0,0,Hauz Khas -> Rohini,0.2849604221635884,0.06398537477148081,70.32666666666667,153.58079155672823,Cancelled,0,0
B04830,C0376,D0126,2026-03-23 13:48:00,Koramangala,Whitefield,Bengaluru,Cab,UPI,5.52,9.3,167.28,1.0,Low,Clear,Cancelled,Customer,9.0,13,Monday,4.4,227,45,2121,Cab,4.44,792,50,0.76,7.6,Bike,79,3,Commercial,0,Late Morning,0,167.28,30.30434782608696,17.987096774193546,1,0,Koramangala -> Whitefield,0.16544117647058823,0.05938242280285035,68.24558139534884,142.69117647058826,Cancelled,1,0
B04831,C0047,D0049,2026-02-20 10:33:00,Kharadi,Hinjewadi,Pune,Bike,UPI,28.17,57.9,209.02,1.01,Low,Clear,Completed,Unknown,3.3,10,Friday,3.56,143,20,1566,Bike,4.27,445,32,0.98,6.4,Auto,55,3,Tourist,0,Morning,0,211.11020000000002,7.494149804756834,3.64611744386874,1,0,Kharadi -> Hinjewadi,0.12269938650306748,0.06708595387840671,76.06270270270271,103.22601226993866,Completed,0,0
B04832,C0016,D0119,2026-01-10 09:25:00,Viman Nagar,Kothrud,Pune,Bike,UPI,6.24,15.4,77.44,1.42,Medium,Clear,Cancelled,Customer,10.2,9,Saturday,3.96,215,48,2389,Auto,4.4,204,11,1.0,7.0,Bike,51,7,Commercial,1,Morning,1,109.9648,17.6225641025641,7.140571428571429,1,1,Viman Nagar -> Kothrud,0.18250950570342206,0.05116279069767442,77.7,134.02980988593157,Cancelled,1,1
B04833,C0238,D0003,2026-01-02 13:00:00,HSR Layout,Indiranagar,Bengaluru,Bike,Wallet,2.89,5.8,57.34,1.12,Low,Clear,Completed,Unknown,0.0,13,Friday,3.85,208,13,2775,Auto,5.0,645,42,1.0,1.8,Auto,84,4,Commercial,0,Late Morning,0,64.22080000000001,22.22173010380623,11.072551724137933,0,0,HSR Layout -> Indiranagar,0.058823529411764705,0.0611353711790393,87.14285714285714,132.8235294117647,Completed,0,0
B04834,C0169,D0130,2026-01-07 05:31:00,Bandra,Colaba,Mumbai,Auto,Card,4.65,8.2,101.85,1.12,Low,Cloudy,Incomplete,Unknown,4.1,5,Wednesday,3.98,241,20,2618,Auto,4.52,439,3,0.93,1.6,Auto,42,7,Residential,0,Morning,0,114.072,24.531612903225806,13.911219512195123,0,0,Bandra -> Colaba,0.07662835249042145,0.006787330316742082,81.05230769230769,146.7074329501916,Incomplete,0,0
B04835,C0103,D0033,2026-03-25 16:55:00,Electronic City,Koramangala,Bengaluru,Bike,Card,1.17,2.4,47.02,1.0,Low,Clear,Completed,Unknown,6.2,16,Wednesday,4.26,273,58,3158,Auto,5.0,777,91,1.0,1.4,Bike,76,5,Residential,0,Afternoon,0,47.02,40.188034188034194,19.59166666666667,0,0,Electronic City -> Koramangala,0.17522658610271905,0.10483870967741936,88.33333333333333,159.7754682779456,Completed,0,0
B04836,C0209,D0058,2026-03-05 21:06:00,Ameerpet,Secunderabad,Hyderabad,Cab,UPI,19.59,42.1,364.26,1.31,Low,Rain,Incomplete,Unknown,7.0,21,Thursday,3.98,224,25,2623,Cab,4.09,649,28,0.93,7.3,Bike,47,10,Commercial,0,Night,0,477.1806,24.358376722817766,11.334456057007126,1,0,Ameerpet -> Secunderabad,0.10040160642570281,0.0413589364844904,72.32963855421687,139.43196787148597,Incomplete,0,0
B04837,C0278,D0133,2026-02-26 05:19:00,Electronic City,MG Road,Bengaluru,Bike,Card,1.73,3.5,50.38,1.05,Low,Clear,Completed,Unknown,4.3,5,Thursday,3.77,214,27,1718,Bike,4.09,478,33,0.89,2.1,Auto,50,5,Tourist,0,Morning,0,52.89900000000001,30.577456647398847,15.114000000000003,0,0,Electronic City -> MG Road,0.11203319502074689,0.06457925636007827,74.7716129032258,133.51933609958508,Completed,0,0
B04838,C0384,D0119,2026-02-23 08:03:00,Kukatpally,Ameerpet,Hyderabad,Bike,Cash,4.22,13.9,65.32,1.75,High,Cloudy,Cancelled,Customer,15.0,8,Monday,4.34,137,24,1460,Auto,4.4,204,11,1.0,7.0,Bike,48,4,Residential,1,Morning,0,114.30999999999999,27.087677725118482,8.223741007194244,0,1,Kukatpally -> Ameerpet,0.14906832298136646,0.05116279069767442,77.7,106.53863354037269,Cancelled,1,1
B04839,C0139,D0026,2026-01-20 12:55:00,Ameerpet,Gachibowli,Hyderabad,Bike,Cash,7.92,17.9,87.52,1.07,Low,Smog,Cancelled,Driver,2.5,12,Tuesday,4.14,222,47,2374,Bike,4.58,595,32,0.89,2.8,Bike,91,9,Tourist,0,Late Morning,0,93.6464,11.824040404040405,5.231642458100559,1,0,Ameerpet -> Gachibowli,0.17472118959107807,0.051036682615629984,77.50315789473686,138.42557620817846,Cancelled,0,0
B04840,C0048,D0041,2026-03-27 15:35:00,Dadar,Malad,Mumbai,Bike,Cash,6.81,11.9,80.86,1.25,Low,Rain,Completed,Unknown,0.0,15,Friday,4.11,140,3,1964,Bike,4.13,759,55,0.93,0.0,Bike,83,3,Commercial,0,Afternoon,0,101.075,14.84214390602056,8.493697478991596,1,0,Dadar -> Malad,0.02097902097902098,0.06756756756756757,90.24000000000001,108.46041958041958,Completed,0,0
B04841,C0380,D0116,2026-01-17 15:02:00,Whitefield,Jayanagar,Bengaluru,Cab,Card,4.64,8.2,154.96,1.04,Low,Clear,Completed,Unknown,2.1,15,Saturday,4.41,165,37,2211,Auto,4.2,423,37,0.95,0.1,Cab,63,8,Transit,0,Afternoon,1,161.1584,34.732413793103454,19.65346341463415,0,0,Whitefield -> Jayanagar,0.18316831683168316,0.08043478260869565,89.78181818181818,117.61663366336634,Completed,0,0
B04842,C0135,D0093,2026-01-14 21:19:00,Baner,Kharadi,Pune,Cab,Card,5.72,11.4,170.08,1.05,Low,Smog,Completed,Unknown,7.8,21,Wednesday,4.13,214,57,2351,Auto,4.15,715,80,0.8,4.8,Cab,41,7,Commercial,0,Night,0,178.58400000000003,31.220979020979026,15.665263157894739,1,0,Baner -> Kharadi,0.21033210332103322,0.10062893081761007,68.64827586206897,134.43335793357934,Completed,0,0
B04843,C0373,D0084,2026-02-06 11:48:00,Lajpat Nagar,Dwarka,Delhi,Bike,UPI,5.89,10.9,75.34,1.09,Low,Clear,Completed,Unknown,2.0,11,Friday,4.0,184,20,2222,Bike,4.2,396,18,0.76,1.0,Auto,47,9,Residential,0,Late Morning,0,82.12060000000001,13.94237691001698,7.534000000000001,1,0,Lajpat Nagar -> Dwarka,0.09803921568627451,0.043478260869565216,74.0,123.63921568627453,Completed,0,0
B04844,C0002,D0093,2026-01-30 01:05:00,Gachibowli,Kukatpally,Hyderabad,Auto,Cash,1.58,2.8,74.22,1.08,Low,Clear,Completed,Unknown,1.5,1,Friday,4.23,232,22,2794,Auto,4.15,715,80,0.8,4.8,Cab,50,11,Residential,0,Night,0,80.1576,50.7326582278481,28.627714285714287,0,0,Gachibowli -> Kukatpally,0.08661417322834646,0.10062893081761007,68.64827586206897,144.90771653543308,Completed,0,0
B04845,C0367,D0050,2026-02-12 07:57:00,Banjara Hills,Madhapur,Hyderabad,Auto,UPI,4.22,9.7,97.98,1.41,Medium,Clear,Completed,Unknown,0.0,7,Thursday,3.75,213,79,2233,Cab,4.24,692,49,0.92,0.7,Bike,66,6,Residential,1,Morning,0,138.1518,32.73739336492891,14.242453608247425,0,1,Banjara Hills -> Madhapur,0.2705479452054795,0.06612685560053981,82.48470588235296,129.7890410958904,Completed,0,0
B04846,C0038,D0121,2026-01-29 01:38:00,Saket,Dwarka,Delhi,Bike,UPI,3.19,5.3,59.14,1.08,Low,Clear,Completed,Unknown,3.5,1,Thursday,4.2,96,21,1512,Bike,3.99,713,44,0.9,0.8,Cab,91,6,Residential,0,Night,0,63.8712,20.0223197492163,12.051169811320756,0,0,Saket -> Dwarka,0.1794871794871795,0.05812417437252312,79.03111111111112,88.41025641025641,Completed,0,0
B04847,C0279,D0139,2026-01-26 13:23:00,Madhapur,Banjara Hills,Hyderabad,Auto,UPI,2.44,8.9,81.96,1.34,High,Clear,Completed,Unknown,4.1,13,Monday,3.58,247,19,2301,Bike,4.03,472,14,0.93,1.9,Cab,79,8,Transit,0,Late Morning,0,109.82639999999999,45.01081967213115,12.340044943820223,0,0,Madhapur -> Banjara Hills,0.07142857142857142,0.02880658436213992,76.33655172413793,146.01142857142858,Completed,0,0
B04848,C0148,D0126,2026-03-09 09:16:00,Chembur,Dadar,Mumbai,Bike,Cash,2.77,7.8,56.62,1.46,Medium,Clear,Incomplete,Unknown,0.2,9,Monday,4.05,237,14,2863,Bike,4.44,792,50,0.76,7.6,Bike,59,8,Commercial,1,Morning,0,82.6652,29.84303249097473,10.598102564102565,0,1,Chembur -> Dadar,0.055776892430278883,0.05938242280285035,68.24558139534884,146.08446215139443,Incomplete,0,0
B04849,C0044,D0132,2026-02-02 00:37:00,Banjara Hills,Gachibowli,Hyderabad,Auto,Card,6.7,13.7,120.3,1.15,Low,Clear,Completed,Unknown,2.2,0,Monday,4.35,254,53,3178,Bike,4.53,713,90,1.0,3.9,Cab,78,3,Tourist,0,Night,0,138.345,20.648507462686567,10.098175182481752,1,0,Banjara Hills -> Gachibowli,0.17263843648208468,0.11207970112079702,80.32163265306123,152.94723127035832,Completed,0,0
B04850,C0220,D0008,2026-02-05 19:34:00,Baner,Hinjewadi,Pune,Cab,UPI,2.52,8.8,125.28,1.8,High,Clear,Incomplete,Unknown,11.0,19,Thursday,4.1,254,64,2570,Cab,4.35,745,22,0.85,6.1,Cab,79,3,Commercial,1,Evening,0,225.50400000000002,89.4857142857143,25.625454545454545,0,1,Baner -> Hinjewadi,0.20125786163522014,0.028683181225554105,71.61690140845072,150.3748427672956,Incomplete,0,1
B04851,C0047,D0099,2026-01-20 10:15:00,Saket,Pitampura,Delhi,Auto,Card,2.06,5.4,78.54,1.09,Medium,Clear,Completed,Unknown,8.8,10,Tuesday,3.56,143,20,1566,Bike,4.5,529,37,0.94,8.6,Cab,76,9,Commercial,0,Morning,0,85.60860000000001,41.55757281553399,15.853444444444445,0,0,Saket -> Pitampura,0.12269938650306748,0.06537102473498234,75.68333333333332,103.22601226993866,Completed,0,0
B04852,C0135,D0092,2026-01-21 18:14:00,Baner,Kothrud,Pune,Bike,UPI,17.74,38.4,146.44,1.53,Medium,Smog,Cancelled,Driver,3.4,18,Wednesday,4.13,214,57,2351,Auto,4.85,424,60,0.96,0.0,Cab,61,7,Residential,1,Evening,0,224.0532,12.629830890642618,5.83471875,1,1,Baner -> Kothrud,0.21033210332103322,0.12396694214876033,97.20000000000002,134.43335793357934,Cancelled,0,0
B04853,C0265,D0107,2026-01-19 06:53:00,Gachibowli,Secunderabad,Hyderabad,Bike,Card,4.33,7.2,65.98,1.09,Low,Clear,Incomplete,Unknown,6.6,6,Monday,4.47,163,10,1336,Bike,4.16,721,86,0.91,7.5,Bike,65,4,Commercial,0,Morning,0,71.91820000000001,16.60928406466513,9.988638888888891,0,0,Gachibowli -> Secunderabad,0.057803468208092484,0.10656753407682776,72.0329411764706,119.80393063583816,Incomplete,0,0
B04854,C0391,D0111,2026-03-22 18:08:00,Jayanagar,Marathahalli,Bengaluru,Cab,Card,2.81,5.2,129.34,1.5,Low,Clear,Completed,Unknown,6.1,18,Sunday,4.26,280,13,2169,Bike,4.29,212,7,0.83,7.7,Bike,73,6,Commercial,1,Evening,1,194.01,69.04270462633451,37.309615384615384,0,1,Jayanagar -> Marathahalli,0.04436860068259386,0.0319634703196347,69.81885057471266,165.1926279863481,Completed,0,0
B04855,C0386,D0049,2026-03-22 10:54:00,Andheri,Bandra,Mumbai,Bike,UPI,12.56,26.9,115.36,1.1,Low,Clear,Incomplete,Unknown,2.2,10,Sunday,3.86,209,9,2110,Bike,4.27,445,32,0.98,6.4,Auto,64,8,Commercial,0,Morning,1,126.89600000000002,10.103184713375796,4.71732342007435,1,0,Andheri -> Bandra,0.04128440366972477,0.06708595387840671,76.06270270270271,133.65431192660552,Incomplete,0,0
B04856,C0274,D0013,2026-02-21 18:20:00,Baner,Kothrud,Pune,Cab,Cash,4.02,10.6,146.28,1.48,Medium,Clear,Completed,Unknown,4.1,18,Saturday,4.84,293,12,2714,Auto,4.21,313,32,0.89,6.4,Bike,61,7,Residential,1,Evening,1,216.4944,53.85432835820897,20.424000000000003,0,1,Baner -> Kothrud,0.03934426229508197,0.0927536231884058,71.98270270270271,175.1331147540984,Completed,0,0
B04857,C0351,D0107,2026-01-18 09:25:00,MG Road,HSR Layout,Bengaluru,Bike,UPI,6.47,16.7,78.82,1.55,Medium,Clear,Completed,Unknown,10.6,9,Sunday,3.9,118,29,1541,Auto,4.16,721,86,0.91,7.5,Bike,49,6,Commercial,1,Morning,1,122.17099999999999,18.882689335394126,7.31562874251497,1,1,MG Road -> HSR Layout,0.19727891156462585,0.10656753407682776,72.0329411764706,94.45442176870749,Completed,0,1
B04858,C0258,D0099,2026-03-03 19:42:00,Powai,Bandra,Mumbai,Auto,UPI,2.65,6.7,83.85,1.45,Medium,Clear,Completed,Unknown,5.8,19,Tuesday,3.61,291,37,3266,Auto,4.5,529,37,0.94,8.6,Cab,43,3,Residential,1,Evening,0,121.58249999999998,45.88018867924528,18.14664179104477,0,1,Powai -> Bandra,0.11280487804878049,0.06537102473498234,75.68333333333332,163.0239024390244,Completed,0,0
B04859,C0074,D0093,2026-02-07 18:33:00,Connaught Place,Pitampura,Delhi,Bike,Card,6.22,24.9,77.32,1.71,High,Clear,Completed,Unknown,9.8,18,Saturday,3.9,89,10,1524,Bike,4.15,715,80,0.8,4.8,Cab,45,7,Commercial,1,Evening,1,132.2172,21.256784565916398,5.309927710843374,1,1,Connaught Place -> Pitampura,0.10101010101010101,0.10062893081761007,68.64827586206897,84.77979797979799,Completed,0,0
B04860,C0079,D0079,2026-03-11 08:35:00,Madhapur,Ameerpet,Hyderabad,Auto,UPI,3.78,10.3,94.02,1.8,High,Cloudy,Completed,Unknown,0.2,8,Wednesday,3.8,295,66,3174,Cab,4.51,707,38,0.9,1.7,Cab,65,9,Residential,1,Morning,0,169.236,44.77142857142857,16.430679611650483,0,1,Madhapur -> Ameerpet,0.18282548476454294,0.05100671140939597,79.4874074074074,164.74349030470916,Completed,0,0
B04861,C0059,D0033,2026-01-04 04:50:00,Koramangala,MG Road,Bengaluru,Bike,UPI,7.91,13.7,87.46,1.09,Low,Clear,Completed,Unknown,0.7,4,Sunday,3.63,225,32,2678,Bike,5.0,777,91,1.0,1.4,Bike,75,9,Residential,0,Night,1,95.3314,12.052010113780025,6.958496350364964,1,0,Koramangala -> MG Road,0.1245136186770428,0.10483870967741936,88.33333333333333,136.54972762645914,Completed,0,0
B04862,C0024,D0032,2026-01-20 16:13:00,Pitampura,Karol Bagh,Delhi,Bike,UPI,4.57,7.7,67.42,1.35,Low,Rain,Cancelled,Driver,0.0,16,Tuesday,4.16,249,60,3065,Cab,4.82,202,1,0.86,0.0,Cab,62,7,Commercial,0,Afternoon,0,91.01700000000001,19.916192560175055,11.820389610389611,0,0,Pitampura -> Karol Bagh,0.1941747572815534,0.0049261083743842365,92.96000000000001,148.99650485436894,Cancelled,0,0
B04863,C0335,D0010,2026-01-18 14:15:00,Jayanagar,HSR Layout,Bengaluru,Bike,UPI,1.74,3.9,50.44,1.07,Low,Cloudy,Cancelled,Customer,1.8,14,Sunday,3.93,281,75,3217,Bike,4.58,226,2,0.89,2.7,Bike,76,5,Tourist,0,Afternoon,1,53.970800000000004,31.01770114942529,13.838666666666668,0,0,Jayanagar -> HSR Layout,0.21067415730337077,0.008771929824561403,77.64540540540541,159.6265168539326,Cancelled,1,0
B04864,C0284,D0125,2026-03-11 17:07:00,Chembur,Borivali,Mumbai,Bike,Cash,6.2,18.5,77.2,1.41,Medium,Clear,Completed,Unknown,0.0,17,Wednesday,4.2,240,37,2584,Auto,5.0,741,63,0.94,1.3,Bike,50,9,Transit,1,Evening,0,108.852,17.55677419354839,5.883891891891892,1,1,Chembur -> Borivali,0.13357400722021662,0.07835820895522388,86.29565217391304,146.92851985559565,Completed,0,0
B04865,C0365,D0072,2026-02-02 01:21:00,Indiranagar,Marathahalli,Bengaluru,Bike,Card,3.58,7.3,61.48,1.09,Low,Clear,Completed,Unknown,0.0,1,Monday,3.86,197,24,2228,Auto,4.42,702,53,0.75,2.3,Auto,75,5,Commercial,0,Night,0,67.0132,18.71877094972067,9.179890410958905,0,0,Indiranagar -> Marathahalli,0.1085972850678733,0.07019867549668875,71.42060606060608,127.50805429864255,Completed,0,0
B04866,C0226,D0039,2026-02-23 07:58:00,Kharadi,Viman Nagar,Pune,Cab,UPI,6.06,16.6,174.84,1.48,Medium,Clear,Completed,Unknown,8.2,7,Monday,4.55,294,38,2760,Bike,4.42,633,28,0.8,6.4,Cab,41,10,Tourist,1,Morning,0,258.7632,42.70019801980198,15.588144578313251,1,1,Kharadi -> Viman Nagar,0.1144578313253012,0.04236006051437216,70.06270270270272,171.710843373494,Completed,0,0
B04867,C0180,D0053,2026-03-06 04:45:00,Bandra,Malad,Mumbai,Cab,Card,5.04,15.7,160.56,1.23,Medium,Rain,Cancelled,Customer,4.0,4,Friday,4.16,201,56,2331,Cab,4.01,633,57,0.96,5.0,Bike,70,10,Commercial,0,Night,0,197.4888,39.184285714285714,12.578904458598727,0,0,Bandra -> Malad,0.2178988326848249,0.08260869565217391,73.81333333333333,129.32202334630352,Cancelled,1,0
B04868,C0337,D0041,2026-01-02 20:23:00,Colaba,Malad,Mumbai,Cab,UPI,6.5,21.2,181.0,1.37,High,Clear,Completed,Unknown,1.3,20,Friday,4.48,203,13,2261,Auto,4.13,759,55,0.93,0.0,Bike,76,4,Transit,0,Evening,0,247.97000000000003,38.149230769230776,11.69669811320755,1,0,Colaba -> Malad,0.06018518518518518,0.06756756756756757,90.24000000000001,135.8362962962963,Completed,0,0
B04869,C0185,D0003,2026-02-09 13:44:00,Noida Sector 18,Pitampura,Delhi,Cab,UPI,10.16,38.2,232.24,1.52,High,Rain,Completed,Unknown,9.6,13,Monday,3.81,155,5,2088,Cab,5.0,645,42,1.0,1.8,Auto,63,4,Residential,0,Late Morning,0,353.00480000000005,34.74456692913386,9.240963350785341,1,0,Noida Sector 18 -> Pitampura,0.03125,0.0611353711790393,87.14285714285714,111.855,Completed,0,0
B04870,C0331,D0111,2026-02-21 19:54:00,Janakpuri,Saket,Delhi,Auto,Cash,5.15,12.0,106.35,1.41,Medium,Clear,Incomplete,Unknown,9.2,19,Saturday,4.1,298,21,2854,Cab,4.29,212,7,0.83,7.7,Bike,45,6,Commercial,1,Evening,1,149.9535,29.117184466019413,12.496125,1,1,Janakpuri -> Saket,0.06583072100313479,0.0319634703196347,69.81885057471266,170.6833855799373,Incomplete,0,0
B04871,C0199,D0094,2026-02-05 02:15:00,Hauz Khas,Pitampura,Delhi,Bike,Card,2.04,7.4,52.24,1.41,High,Smog,Completed,Unknown,9.8,2,Thursday,4.67,113,18,1638,Auto,4.19,431,33,1.0,7.9,Auto,51,3,Commercial,0,Night,0,73.6584,36.107058823529414,9.953837837837838,0,0,Hauz Khas -> Pitampura,0.13740458015267176,0.07112068965517242,75.76719101123597,99.81190839694656,Completed,0,0
